#from vertex, to vertex, sense, rise constraint, fall constaint
EmInst_3013/EmInst_2712/EmInst_1303/CK,EmInst_3013/EmInst_2712/EmInst_1303/E,setup_rising,0.183685,0.294602
EmInst_3013/EmInst_2712/EmInst_1340/CK,EmInst_3013/EmInst_2712/EmInst_1340/E,setup_rising,0.307679,0.4071
EmInst_60/CK,EmInst_60/S0,setup_rising,0.132095,0.142014
EmInst_3013/EmInst_2712/EmInst_1287/CK,EmInst_3013/EmInst_2712/EmInst_1287/D,setup_rising,0.252096,0.206713
EmInst_3013/EmInst_2712/EmInst_1502/CK,EmInst_3013/EmInst_2712/EmInst_1502/E,setup_rising,0.182444,0.296003
EmInst_725/CK,EmInst_725/D,setup_rising,0.255227,0.360498
EmInst_3013/EmInst_2712/EmInst_1102/CK,EmInst_3013/EmInst_2712/EmInst_1102/D,setup_rising,0.248836,0.197681
EmInst_3013/EmInst_2712/EmInst_1301/CK,EmInst_3013/EmInst_2712/EmInst_1301/D,setup_rising,0.25203,0.206558
EmInst_291/CK,EmInst_291/D,setup_rising,0.247265,0.198081
EmInst_3013/EmInst_2712/EmInst_1739/CK,EmInst_3013/EmInst_2712/EmInst_1739/E,setup_rising,0.189084,0.305589
EmInst_3013/EmInst_2712/EmInst_1357/CK,EmInst_3013/EmInst_2712/EmInst_1357/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1731/CK,EmInst_3013/EmInst_2712/EmInst_1731/E,setup_rising,0.187266,0.297214
EmInst_3013/EmInst_2712/EmInst_1181/CK,EmInst_3013/EmInst_2712/EmInst_1181/D,setup_rising,0.251387,0.206904
EmInst_3013/EmInst_2712/EmInst_1723/CK,EmInst_3013/EmInst_2712/EmInst_1723/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1265/CK,EmInst_3013/EmInst_2712/EmInst_1265/D,setup_rising,0.249976,0.204938
EmInst_3013/EmInst_2712/EmInst_1106/CK,EmInst_3013/EmInst_2712/EmInst_1106/E,setup_rising,0.180907,0.296146
EmInst_3013/EmInst_2712/EmInst_1194/CK,EmInst_3013/EmInst_2712/EmInst_1194/D,setup_rising,0.253789,0.209082
EmInst_3013/EmInst_2712/EmInst_1489/CK,EmInst_3013/EmInst_2712/EmInst_1489/D,setup_rising,0.142267,0.105808
EmInst_3013/EmInst_2712/EmInst_1461/CK,EmInst_3013/EmInst_2712/EmInst_1461/E,setup_rising,0.18726,0.297334
EmInst_767/CK,EmInst_767/D,setup_rising,0.152081,0.153853
EmInst_3013/EmInst_2712/EmInst_1520/CK,EmInst_3013/EmInst_2712/EmInst_1520/E,setup_rising,0.185961,0.304112
EmInst_3013/EmInst_2712/EmInst_1095/CK,EmInst_3013/EmInst_2712/EmInst_1095/D,setup_rising,0.282292,0.259777
EmInst_3013/EmInst_2712/EmInst_1076/CK,EmInst_3013/EmInst_2712/EmInst_1076/D,setup_rising,0.248836,0.197681
EmInst_3013/EmInst_2712/EmInst_1288/CK,EmInst_3013/EmInst_2712/EmInst_1288/E,setup_rising,0.307093,0.406678
EmInst_693/CK,EmInst_693/E,setup_rising,0.139917,0.295264
EmInst_3013/EmInst_2712/EmInst_1665/CK,EmInst_3013/EmInst_2712/EmInst_1665/E,setup_rising,0.184913,0.304597
EmInst_322/CK,EmInst_322/D,setup_rising,0.198661,0.218691
EmInst_3013/EmInst_2712/EmInst_1142/CK,EmInst_3013/EmInst_2712/EmInst_1142/E,setup_rising,0.180655,0.289395
EmInst_3013/EmInst_2712/EmInst_1408/CK,EmInst_3013/EmInst_2712/EmInst_1408/E,setup_rising,0.17721,0.290496
EmInst_3013/EmInst_2712/EmInst_1777/CK,EmInst_3013/EmInst_2712/EmInst_1777/D,setup_rising,0.143205,0.114774
EmInst_3013/EmInst_2712/EmInst_1664/CK,EmInst_3013/EmInst_2712/EmInst_1664/D,setup_rising,0.143733,0.109587
EmInst_3013/EmInst_2712/EmInst_1126/CK,EmInst_3013/EmInst_2712/EmInst_1126/D,setup_rising,0.253213,0.207895
EmInst_3013/EmInst_2712/EmInst_1118/CK,EmInst_3013/EmInst_2712/EmInst_1118/E,setup_rising,0.207038,0.276033
EmInst_3013/EmInst_2712/EmInst_1496/CK,EmInst_3013/EmInst_2712/EmInst_1496/E,setup_rising,0.186303,0.298089
EmInst_3013/EmInst_2712/EmInst_1677/CK,EmInst_3013/EmInst_2712/EmInst_1677/E,setup_rising,0.189295,0.305721
EmInst_3013/EmInst_2712/EmInst_1140/CK,EmInst_3013/EmInst_2712/EmInst_1140/D,setup_rising,0.252769,0.206858
EmInst_3013/EmInst_2712/EmInst_1097/CK,EmInst_3013/EmInst_2712/EmInst_1097/E,setup_rising,0.185055,0.303496
EmInst_475/CK,EmInst_475/E,setup_rising,0.260242,0.457485
EmInst_3013/EmInst_2712/EmInst_1721/CK,EmInst_3013/EmInst_2712/EmInst_1721/D,setup_rising,0.143932,0.117187
EmInst_3013/EmInst_2712/EmInst_1527/CK,EmInst_3013/EmInst_2712/EmInst_1527/E,setup_rising,0.187137,0.296874
EmInst_3013/EmInst_2712/EmInst_1692/CK,EmInst_3013/EmInst_2712/EmInst_1692/D,setup_rising,0.141349,0.10366
EmInst_3013/EmInst_2712/EmInst_1756/CK,EmInst_3013/EmInst_2712/EmInst_1756/D,setup_rising,0.105929,0.081475
EmInst_3013/EmInst_2712/EmInst_1761/CK,EmInst_3013/EmInst_2712/EmInst_1761/D,setup_rising,0.158688,0.157585
EmInst_3013/EmInst_2712/EmInst_1253/CK,EmInst_3013/EmInst_2712/EmInst_1253/E,setup_rising,0.180058,0.301222
EmInst_3013/EmInst_2712/EmInst_1091/CK,EmInst_3013/EmInst_2712/EmInst_1091/E,setup_rising,0.185416,0.303848
EmInst_289/CK,EmInst_289/D,setup_rising,0.267185,0.212869
EmInst_3013/EmInst_2712/EmInst_1177/CK,EmInst_3013/EmInst_2712/EmInst_1177/D,setup_rising,0.250559,0.201547
EmInst_3013/EmInst_2712/EmInst_1103/CK,EmInst_3013/EmInst_2712/EmInst_1103/E,setup_rising,0.186333,0.304293
EmInst_3013/EmInst_2712/EmInst_1323/CK,EmInst_3013/EmInst_2712/EmInst_1323/D,setup_rising,0.142997,0.107468
EmInst_728/CK,EmInst_728/D,setup_rising,0.138649,0.169355
EmInst_3013/EmInst_2712/EmInst_1147/CK,EmInst_3013/EmInst_2712/EmInst_1147/E,setup_rising,0.180571,0.295311
EmInst_3013/EmInst_2712/EmInst_1716/CK,EmInst_3013/EmInst_2712/EmInst_1716/E,setup_rising,0.183927,0.30312
EmInst_3013/EmInst_2712/EmInst_1722/CK,EmInst_3013/EmInst_2712/EmInst_1722/D,setup_rising,0.143733,0.109587
EmInst_305/CK,EmInst_305/D,setup_rising,0.167537,0.171354
EmInst_3013/EmInst_2712/EmInst_1717/CK,EmInst_3013/EmInst_2712/EmInst_1717/D,setup_rising,0.140419,0.108352
EmInst_740/CK,EmInst_740/E,setup_rising,0.108227,0.269718
EmInst_679/CK,EmInst_679/E,setup_rising,0.370453,0.338573
EmInst_3013/EmInst_2712/EmInst_1535/CK,EmInst_3013/EmInst_2712/EmInst_1535/D,setup_rising,0.143733,0.109587
EmInst_2994/CK,EmInst_2994/RN,setup_rising,0.156241,0.162947
EmInst_3013/EmInst_2712/EmInst_1422/CK,EmInst_3013/EmInst_2712/EmInst_1422/D,setup_rising,0.104047,0.077034
EmInst_3013/EmInst_2712/EmInst_1319/CK,EmInst_3013/EmInst_2712/EmInst_1319/D,setup_rising,0.142385,0.105996
EmInst_3013/EmInst_2712/EmInst_1689/CK,EmInst_3013/EmInst_2712/EmInst_1689/E,setup_rising,0.187236,0.304715
EmInst_3013/EmInst_2712/EmInst_1242/CK,EmInst_3013/EmInst_2712/EmInst_1242/E,setup_rising,0.185793,0.296513
EmInst_61/CK,EmInst_61/D0,setup_rising,0.132326,0.129897
EmInst_323/CK,EmInst_323/E,setup_rising,0.220067,0.313494
EmInst_3013/EmInst_2712/EmInst_1764/CK,EmInst_3013/EmInst_2712/EmInst_1764/D,setup_rising,0.10801,0.093892
EmInst_3013/EmInst_2712/EmInst_1291/CK,EmInst_3013/EmInst_2712/EmInst_1291/D,setup_rising,0.251067,0.204312
EmInst_3013/EmInst_2712/EmInst_1082/CK,EmInst_3013/EmInst_2712/EmInst_1082/E,setup_rising,0.185054,0.295907
EmInst_3013/EmInst_2712/EmInst_1155/CK,EmInst_3013/EmInst_2712/EmInst_1155/E,setup_rising,0.186914,0.304391
EmInst_3013/EmInst_2712/EmInst_1320/CK,EmInst_3013/EmInst_2712/EmInst_1320/D,setup_rising,0.143026,0.107483
EmInst_3013/EmInst_2712/EmInst_1725/CK,EmInst_3013/EmInst_2712/EmInst_1725/D,setup_rising,0.143463,0.109411
EmInst_3013/EmInst_2712/EmInst_1277/CK,EmInst_3013/EmInst_2712/EmInst_1277/E,setup_rising,0.185824,0.297875
EmInst_3013/EmInst_2712/EmInst_1158/CK,EmInst_3013/EmInst_2712/EmInst_1158/E,setup_rising,0.180245,0.293574
EmInst_3013/EmInst_2712/EmInst_1702/CK,EmInst_3013/EmInst_2712/EmInst_1702/E,setup_rising,0.187235,0.297173
EmInst_3013/EmInst_2712/EmInst_1262/CK,EmInst_3013/EmInst_2712/EmInst_1262/E,setup_rising,0.183358,0.297108
EmInst_3013/EmInst_2712/EmInst_1441/CK,EmInst_3013/EmInst_2712/EmInst_1441/D,setup_rising,0.103675,0.07615
EmInst_3013/EmInst_2712/EmInst_1387/CK,EmInst_3013/EmInst_2712/EmInst_1387/D,setup_rising,0.139502,0.099356
EmInst_3013/EmInst_2712/EmInst_1164/CK,EmInst_3013/EmInst_2712/EmInst_1164/E,setup_rising,0.185416,0.297677
EmInst_3013/EmInst_2712/EmInst_1397/CK,EmInst_3013/EmInst_2712/EmInst_1397/D,setup_rising,0.141876,0.11034
EmInst_3013/EmInst_2712/EmInst_1294/CK,EmInst_3013/EmInst_2712/EmInst_1294/E,setup_rising,0.275518,0.408811
EmInst_3013/EmInst_2712/EmInst_1680/CK,EmInst_3013/EmInst_2712/EmInst_1680/E,setup_rising,0.188899,0.299134
EmInst_3013/EmInst_2712/EmInst_1286/CK,EmInst_3013/EmInst_2712/EmInst_1286/E,setup_rising,0.21185,0.288033
EmInst_745/CK,EmInst_745/E,setup_rising,0.216135,0.33926
EmInst_3013/EmInst_2712/EmInst_1341/CK,EmInst_3013/EmInst_2712/EmInst_1341/E,setup_rising,0.186897,0.296801
EmInst_700/CK,EmInst_700/D,setup_rising,0.128945,0.132154
EmInst_3013/EmInst_2712/EmInst_1685/CK,EmInst_3013/EmInst_2712/EmInst_1685/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1075/CK,EmInst_3013/EmInst_2712/EmInst_1075/E,setup_rising,0.177099,0.303635
EmInst_3013/EmInst_2712/EmInst_1276/CK,EmInst_3013/EmInst_2712/EmInst_1276/E,setup_rising,0.276305,0.395446
EmInst_3013/EmInst_2712/EmInst_1433/CK,EmInst_3013/EmInst_2712/EmInst_1433/E,setup_rising,0.179763,0.300929
EmInst_3013/EmInst_2712/EmInst_1434/CK,EmInst_3013/EmInst_2712/EmInst_1434/D,setup_rising,0.143026,0.107483
EmInst_3013/EmInst_2712/EmInst_1715/CK,EmInst_3013/EmInst_2712/EmInst_1715/E,setup_rising,0.189005,0.289522
EmInst_293/CK,EmInst_293/D,setup_rising,0.214935,0.178209
EmInst_614/CK,EmInst_614/D,setup_rising,0.119531,0.134926
EmInst_3013/EmInst_2712/EmInst_2653/CK,EmInst_3013/EmInst_2712/EmInst_2653/D,setup_rising,0.13974,0.101719
EmInst_3013/EmInst_2712/EmInst_1440/CK,EmInst_3013/EmInst_2712/EmInst_1440/E,setup_rising,0.175294,0.291414
EmInst_3013/EmInst_2712/EmInst_1316/CK,EmInst_3013/EmInst_2712/EmInst_1316/E,setup_rising,0.180058,0.301222
EmInst_3013/EmInst_2712/EmInst_1423/CK,EmInst_3013/EmInst_2712/EmInst_1423/E,setup_rising,0.186472,0.294693
EmInst_2984/CK,EmInst_2984/E,setup_rising,0.109904,0.27156
EmInst_3013/EmInst_2712/EmInst_1403/CK,EmInst_3013/EmInst_2712/EmInst_1403/E,setup_rising,0.178097,0.304109
EmInst_3013/EmInst_2712/EmInst_2647/CK,EmInst_3013/EmInst_2712/EmInst_2647/D,setup_rising,0.143463,0.109411
EmInst_3013/EmInst_2712/EmInst_1492/CK,EmInst_3013/EmInst_2712/EmInst_1492/D,setup_rising,0.140772,0.106666
EmInst_3013/EmInst_2712/EmInst_1497/CK,EmInst_3013/EmInst_2712/EmInst_1497/E,setup_rising,0.187261,0.304735
EmInst_3013/EmInst_2712/EmInst_1338/CK,EmInst_3013/EmInst_2712/EmInst_1338/D,setup_rising,0.142385,0.105996
EmInst_296/CK,EmInst_296/E,setup_rising,0.186167,0.310365
EmInst_3013/EmInst_2712/EmInst_1308/CK,EmInst_3013/EmInst_2712/EmInst_1308/E,setup_rising,0.183715,0.295216
EmInst_3013/EmInst_2712/EmInst_1518/CK,EmInst_3013/EmInst_2712/EmInst_1518/D,setup_rising,0.142385,0.105996
EmInst_3013/EmInst_2712/EmInst_1148/CK,EmInst_3013/EmInst_2712/EmInst_1148/D,setup_rising,0.250559,0.201547
EmInst_308/CK,EmInst_308/E,setup_rising,0.228376,0.423742
EmInst_3013/EmInst_2712/EmInst_1783/CK,EmInst_3013/EmInst_2712/EmInst_1783/D,setup_rising,0.143878,0.10956
EmInst_3013/EmInst_2712/EmInst_1424/CK,EmInst_3013/EmInst_2712/EmInst_1424/D,setup_rising,0.105543,0.087031
EmInst_760/CK,EmInst_760/E,setup_rising,0.466736,0.323589
EmInst_55/CK,EmInst_55/S0,setup_rising,0.132095,0.142014
EmInst_3013/EmInst_2712/EmInst_1282/CK,EmInst_3013/EmInst_2712/EmInst_1282/E,setup_rising,0.201801,0.275385
EmInst_294/CK,EmInst_294/D,setup_rising,0.256851,0.205204
EmInst_3013/EmInst_2712/EmInst_1700/CK,EmInst_3013/EmInst_2712/EmInst_1700/E,setup_rising,0.184205,0.286587
EmInst_3013/EmInst_2712/EmInst_1422/CK,EmInst_3013/EmInst_2712/EmInst_1422/E,setup_rising,0.180906,0.294018
EmInst_2964/CK,EmInst_2964/E,setup_rising,0.242811,0.334138
EmInst_2995/CK,EmInst_2995/D,setup_rising,0.105819,0.022397
EmInst_3013/EmInst_2712/EmInst_1134/CK,EmInst_3013/EmInst_2712/EmInst_1134/D,setup_rising,0.252769,0.206858
EmInst_3013/EmInst_2712/EmInst_1080/CK,EmInst_3013/EmInst_2712/EmInst_1080/E,setup_rising,0.28099,0.398458
EmInst_3013/EmInst_2712/EmInst_1099/CK,EmInst_3013/EmInst_2712/EmInst_1099/D,setup_rising,0.279132,0.254252
EmInst_2987/CK,EmInst_2987/D,setup_rising,0.11921,0.122656
EmInst_3013/EmInst_2712/EmInst_1199/CK,EmInst_3013/EmInst_2712/EmInst_1199/D,setup_rising,0.279272,0.25439
EmInst_758/CK,EmInst_758/E,setup_rising,0.258018,0.228693
EmInst_764/CK,EmInst_764/D,setup_rising,0.152081,0.153853
EmInst_3013/EmInst_2712/EmInst_1305/CK,EmInst_3013/EmInst_2712/EmInst_1305/D,setup_rising,0.249265,0.200107
EmInst_3013/EmInst_2712/EmInst_1143/CK,EmInst_3013/EmInst_2712/EmInst_1143/E,setup_rising,0.174885,0.289141
EmInst_766/CK,EmInst_766/D,setup_rising,0.160392,0.153847
EmInst_3013/EmInst_2712/EmInst_2652/CK,EmInst_3013/EmInst_2712/EmInst_2652/D,setup_rising,0.140419,0.108352
EmInst_3013/EmInst_2712/EmInst_1787/CK,EmInst_3013/EmInst_2712/EmInst_1787/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1426/CK,EmInst_3013/EmInst_2712/EmInst_1426/D,setup_rising,0.138685,0.099213
EmInst_3013/EmInst_2712/EmInst_1703/CK,EmInst_3013/EmInst_2712/EmInst_1703/E,setup_rising,0.189051,0.296236
EmInst_3013/EmInst_2712/EmInst_1745/CK,EmInst_3013/EmInst_2712/EmInst_1745/E,setup_rising,0.189233,0.305662
EmInst_676/CK,EmInst_676/D,setup_rising,0.228864,0.238793
EmInst_429/CK,EmInst_429/E,setup_rising,0.260251,0.457535
EmInst_3013/EmInst_2712/EmInst_1208/CK,EmInst_3013/EmInst_2712/EmInst_1208/E,setup_rising,0.180541,0.301456
EmInst_3013/EmInst_2712/EmInst_1686/CK,EmInst_3013/EmInst_2712/EmInst_1686/E,setup_rising,0.188657,0.29968
EmInst_3013/EmInst_2712/EmInst_1429/CK,EmInst_3013/EmInst_2712/EmInst_1429/D,setup_rising,0.1356,0.092878
EmInst_3013/EmInst_2712/EmInst_1505/CK,EmInst_3013/EmInst_2712/EmInst_1505/E,setup_rising,0.177991,0.292521
EmInst_3013/EmInst_2712/EmInst_1072/CK,EmInst_3013/EmInst_2712/EmInst_1072/E,setup_rising,0.1773,0.299908
EmInst_726/CK,EmInst_726/E,setup_rising,0.385605,0.294153
EmInst_3013/EmInst_2712/EmInst_2651/CK,EmInst_3013/EmInst_2712/EmInst_2651/E,setup_rising,0.183927,0.303126
EmInst_3013/EmInst_2712/EmInst_1666/CK,EmInst_3013/EmInst_2712/EmInst_1666/D,setup_rising,0.159334,0.157971
EmInst_3013/EmInst_2712/EmInst_1378/CK,EmInst_3013/EmInst_2712/EmInst_1378/E,setup_rising,0.186867,0.304354
EmInst_3013/EmInst_2712/EmInst_1154/CK,EmInst_3013/EmInst_2712/EmInst_1154/E,setup_rising,0.181045,0.285951
EmInst_3013/EmInst_2712/EmInst_1264/CK,EmInst_3013/EmInst_2712/EmInst_1264/E,setup_rising,0.1859,0.304046
EmInst_3013/EmInst_2712/EmInst_1390/CK,EmInst_3013/EmInst_2712/EmInst_1390/E,setup_rising,0.183842,0.2886
EmInst_2977/CK,EmInst_2977/SE,setup_rising,0.31418,0.188946
EmInst_3013/EmInst_2712/EmInst_1393/CK,EmInst_3013/EmInst_2712/EmInst_1393/D,setup_rising,0.157275,0.15544
EmInst_3013/EmInst_2712/EmInst_1086/CK,EmInst_3013/EmInst_2712/EmInst_1086/E,setup_rising,0.185024,0.295913
EmInst_3013/EmInst_2712/EmInst_1239/CK,EmInst_3013/EmInst_2712/EmInst_1239/D,setup_rising,0.252096,0.206713
EmInst_3013/EmInst_2712/EmInst_1256/CK,EmInst_3013/EmInst_2712/EmInst_1256/E,setup_rising,0.206404,0.279063
EmInst_3013/EmInst_2712/EmInst_1457/CK,EmInst_3013/EmInst_2712/EmInst_1457/E,setup_rising,0.18726,0.297212
EmInst_302/CK,EmInst_302/E,setup_rising,0.18953,0.321612
EmInst_3013/EmInst_2712/EmInst_1478/CK,EmInst_3013/EmInst_2712/EmInst_1478/E,setup_rising,0.187137,0.296296
EmInst_3013/EmInst_2712/EmInst_1183/CK,EmInst_3013/EmInst_2712/EmInst_1183/E,setup_rising,0.187236,0.304715
EmInst_743/CK,EmInst_743/D,setup_rising,0.147801,0.155804
EmInst_3013/EmInst_2712/EmInst_1175/CK,EmInst_3013/EmInst_2712/EmInst_1175/E,setup_rising,0.180571,0.293982
EmInst_3013/EmInst_2712/EmInst_1163/CK,EmInst_3013/EmInst_2712/EmInst_1163/E,setup_rising,0.187054,0.301084
EmInst_3013/EmInst_2712/EmInst_1394/CK,EmInst_3013/EmInst_2712/EmInst_1394/D,setup_rising,0.143017,0.107464
EmInst_3013/EmInst_2712/EmInst_1786/CK,EmInst_3013/EmInst_2712/EmInst_1786/D,setup_rising,0.14027,0.102955
EmInst_3013/EmInst_2712/EmInst_1490/CK,EmInst_3013/EmInst_2712/EmInst_1490/D,setup_rising,0.104047,0.077034
EmInst_3013/EmInst_2712/EmInst_1333/CK,EmInst_3013/EmInst_2712/EmInst_1333/E,setup_rising,0.183509,0.286485
EmInst_3013/EmInst_2712/EmInst_1119/CK,EmInst_3013/EmInst_2712/EmInst_1119/D,setup_rising,0.252769,0.206858
EmInst_3013/EmInst_2712/EmInst_1230/CK,EmInst_3013/EmInst_2712/EmInst_1230/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1690/CK,EmInst_3013/EmInst_2712/EmInst_1690/D,setup_rising,0.140332,0.102105
EmInst_3013/EmInst_2712/EmInst_1279/CK,EmInst_3013/EmInst_2712/EmInst_1279/E,setup_rising,0.185732,0.296358
EmInst_3013/EmInst_2712/EmInst_1436/CK,EmInst_3013/EmInst_2712/EmInst_1436/E,setup_rising,0.180181,0.295141
EmInst_3013/EmInst_2712/EmInst_2655/CK,EmInst_3013/EmInst_2712/EmInst_2655/E,setup_rising,0.188353,0.299361
EmInst_3013/EmInst_2712/EmInst_1182/CK,EmInst_3013/EmInst_2712/EmInst_1182/E,setup_rising,0.180984,0.28689
EmInst_765/CK,EmInst_765/E,setup_rising,0.179877,0.311372
EmInst_3013/EmInst_2712/EmInst_1697/CK,EmInst_3013/EmInst_2712/EmInst_1697/D,setup_rising,0.14078,0.102397
EmInst_364/CK,EmInst_364/E,setup_rising,0.260255,0.457558
EmInst_3013/EmInst_2712/EmInst_1380/CK,EmInst_3013/EmInst_2712/EmInst_1380/E,setup_rising,0.183842,0.286869
EmInst_3013/EmInst_2712/EmInst_1531/CK,EmInst_3013/EmInst_2712/EmInst_1531/D,setup_rising,0.153286,0.149962
EmInst_3013/EmInst_2712/EmInst_1141/CK,EmInst_3013/EmInst_2712/EmInst_1141/D,setup_rising,0.285251,0.264949
EmInst_3013/EmInst_2712/EmInst_1747/CK,EmInst_3013/EmInst_2712/EmInst_1747/E,setup_rising,0.187235,0.297212
EmInst_3013/EmInst_2712/EmInst_2648/CK,EmInst_3013/EmInst_2712/EmInst_2648/D,setup_rising,0.143007,0.107461
EmInst_3013/EmInst_2712/EmInst_1743/CK,EmInst_3013/EmInst_2712/EmInst_1743/E,setup_rising,0.182822,0.287517
EmInst_3013/EmInst_2712/EmInst_1344/CK,EmInst_3013/EmInst_2712/EmInst_1344/D,setup_rising,0.137193,0.093918
EmInst_761/CK,EmInst_761/D,setup_rising,0.152081,0.153853
EmInst_2961/CK,EmInst_2961/E,setup_rising,0.1772,0.308036
EmInst_2981/CK,EmInst_2981/E,setup_rising,0.426903,0.301826
EmInst_3013/EmInst_2712/EmInst_1437/CK,EmInst_3013/EmInst_2712/EmInst_1437/D,setup_rising,0.138669,0.097368
EmInst_3013/EmInst_2712/EmInst_1285/CK,EmInst_3013/EmInst_2712/EmInst_1285/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1071/CK,EmInst_3013/EmInst_2712/EmInst_1071/E,setup_rising,0.185386,0.297644
EmInst_3013/EmInst_2712/EmInst_1283/CK,EmInst_3013/EmInst_2712/EmInst_1283/E,setup_rising,0.206476,0.289344
EmInst_3013/EmInst_2712/EmInst_1225/CK,EmInst_3013/EmInst_2712/EmInst_1225/D,setup_rising,0.278068,0.253458
EmInst_3013/EmInst_2712/EmInst_1742/CK,EmInst_3013/EmInst_2712/EmInst_1742/E,setup_rising,0.188368,0.291709
EmInst_3013/EmInst_2712/EmInst_1073/CK,EmInst_3013/EmInst_2712/EmInst_1073/D,setup_rising,0.248836,0.197681
EmInst_3013/EmInst_2712/EmInst_1762/CK,EmInst_3013/EmInst_2712/EmInst_1762/E,setup_rising,0.184883,0.297401
EmInst_3013/EmInst_2712/EmInst_1712/CK,EmInst_3013/EmInst_2712/EmInst_1712/D,setup_rising,0.140332,0.102105
EmInst_3013/EmInst_2712/EmInst_1715/CK,EmInst_3013/EmInst_2712/EmInst_1715/D,setup_rising,0.143972,0.117213
EmInst_3013/EmInst_2712/EmInst_1763/CK,EmInst_3013/EmInst_2712/EmInst_1763/D,setup_rising,0.141867,0.104801
EmInst_3013/EmInst_2712/EmInst_1711/CK,EmInst_3013/EmInst_2712/EmInst_1711/D,setup_rising,0.105929,0.081475
EmInst_3013/EmInst_2712/EmInst_1275/CK,EmInst_3013/EmInst_2712/EmInst_1275/E,setup_rising,0.211995,0.288129
EmInst_3013/EmInst_2712/EmInst_1112/CK,EmInst_3013/EmInst_2712/EmInst_1112/E,setup_rising,0.180875,0.293839
EmInst_3013/EmInst_2712/EmInst_1203/CK,EmInst_3013/EmInst_2712/EmInst_1203/D,setup_rising,0.280716,0.313161
EmInst_3013/EmInst_2712/EmInst_1237/CK,EmInst_3013/EmInst_2712/EmInst_1237/E,setup_rising,0.183745,0.293664
EmInst_3013/EmInst_2712/EmInst_1770/CK,EmInst_3013/EmInst_2712/EmInst_1770/D,setup_rising,0.14399,0.109755
EmInst_3013/EmInst_2712/EmInst_1415/CK,EmInst_3013/EmInst_2712/EmInst_1415/D,setup_rising,0.143017,0.107464
EmInst_2991/CK,EmInst_2991/D,setup_rising,0.146576,0.156966
EmInst_2987/CK,EmInst_2987/SE,setup_rising,0.235993,0.124019
EmInst_3013/EmInst_2712/EmInst_1765/CK,EmInst_3013/EmInst_2712/EmInst_1765/E,setup_rising,0.189005,0.289522
EmInst_3013/EmInst_2712/EmInst_1138/CK,EmInst_3013/EmInst_2712/EmInst_1138/E,setup_rising,0.207226,0.276279
EmInst_3013/EmInst_2712/EmInst_1179/CK,EmInst_3013/EmInst_2712/EmInst_1179/D,setup_rising,0.254771,0.211376
EmInst_3013/EmInst_2712/EmInst_1238/CK,EmInst_3013/EmInst_2712/EmInst_1238/E,setup_rising,0.20642,0.285298
EmInst_3013/EmInst_2712/EmInst_1337/CK,EmInst_3013/EmInst_2712/EmInst_1337/E,setup_rising,0.320007,0.425314
EmInst_3013/EmInst_2712/EmInst_1269/CK,EmInst_3013/EmInst_2712/EmInst_1269/D,setup_rising,0.249265,0.200107
EmInst_3013/EmInst_2712/EmInst_1773/CK,EmInst_3013/EmInst_2712/EmInst_1773/D,setup_rising,0.13974,0.101719
EmInst_3013/EmInst_2712/EmInst_1193/CK,EmInst_3013/EmInst_2712/EmInst_1193/E,setup_rising,0.207038,0.276033
EmInst_3013/EmInst_2712/EmInst_1675/CK,EmInst_3013/EmInst_2712/EmInst_1675/D,setup_rising,0.142934,0.107423
EmInst_3013/EmInst_2712/EmInst_1329/CK,EmInst_3013/EmInst_2712/EmInst_1329/E,setup_rising,0.186333,0.304293
EmInst_3013/EmInst_2712/EmInst_1272/CK,EmInst_3013/EmInst_2712/EmInst_1272/D,setup_rising,0.25203,0.206558
EmInst_3013/EmInst_2712/EmInst_1370/CK,EmInst_3013/EmInst_2712/EmInst_1370/D,setup_rising,0.139502,0.099356
EmInst_2999/CK,EmInst_2999/D,setup_rising,0.129887,0.056207
EmInst_3013/EmInst_2712/EmInst_1419/CK,EmInst_3013/EmInst_2712/EmInst_1419/E,setup_rising,0.307093,0.406678
EmInst_3013/EmInst_2712/EmInst_1176/CK,EmInst_3013/EmInst_2712/EmInst_1176/E,setup_rising,0.180541,0.301456
EmInst_3013/EmInst_2712/EmInst_1076/CK,EmInst_3013/EmInst_2712/EmInst_1076/E,setup_rising,0.17727,0.292343
EmInst_3013/EmInst_2712/EmInst_1270/CK,EmInst_3013/EmInst_2712/EmInst_1270/D,setup_rising,0.252096,0.206713
EmInst_3013/EmInst_2712/EmInst_1504/CK,EmInst_3013/EmInst_2712/EmInst_1504/E,setup_rising,0.184882,0.296032
EmInst_2979/CK,EmInst_2979/D,setup_rising,0.154861,0.175358
EmInst_3013/EmInst_2712/EmInst_1400/CK,EmInst_3013/EmInst_2712/EmInst_1400/D,setup_rising,0.143026,0.107483
EmInst_3013/EmInst_2712/EmInst_1100/CK,EmInst_3013/EmInst_2712/EmInst_1100/D,setup_rising,0.248836,0.197681
